model,kind,priority,parse,parent,element_count,face_count,explicit_uv_faces,auto_uv_faces,uv_problem_count,uv_problems,fractional_uv_faces,rotation_element_count,texture_slot_count,texture_refs,missing_texture_count,exact_original_texture_refs,adapted_or_new_texture_refs,builtin_entity,explicit_display_contexts,comparison_basis,status,problems
item/tc4_golem_upgrade_order.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/golem_upgrade_order,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_golem_upgrade_water.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/golem_upgrade_water,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_golem_wood.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/golem_wood,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_golemdecoarmor.json,item,P0,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/golemdecoarmor,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_golemdecobowtie.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/golemdecobowtie,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_golemdecodart.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/golemdecodart,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_golemdecofez.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/golemdecofez,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_golemdecoglasses.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/golemdecoglasses,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_golemdecomace.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/golemdecomace,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_golemdecotophat.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/golemdecotophat,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_golemdecovisor.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/golemdecovisor,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_hovergirdle.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/hovergirdle,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_hoverharness.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/hoverharness,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_inkwell.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/inkwell,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_ironbell.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/ironbell,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_jar_brain.json,item,P0,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/jar_brain,0,0,1,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,ADAPTED_STATIC_VALID,
item/tc4_keygold.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/keygold,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_keyiron.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/keyiron,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_knowledgefragment.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/knowledgefragment,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_label.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/label,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_lightningring.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/lightningring,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_lootbag.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/lootbag,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_lootbagrare.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/lootbagrare,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_lootbagunc.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/lootbagunc,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_mana_bean.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/mana_bean,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_mask_angry_ghost.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_mask_angry_ghost,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_mask_grinning_devil.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_mask_grinning_devil,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_mask_sipping_fiend.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tc4_mask_sipping_fiend,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_mirrorframe.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/mirrorframe,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_mirrorframe2.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/mirrorframe2,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_mirrorglass.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/mirrorglass,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_mirrorhand.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/mirrorhand,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_nitor.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/nitor,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_nuggetbeef.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/nuggetbeef,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_nuggetchicken.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/nuggetchicken,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_nuggetcopper.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/nuggetcopper,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_nuggetfish.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/nuggetfish,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_nuggetiron.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/nuggetiron,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_nuggetlead.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/nuggetlead,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_nuggetpork.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/nuggetpork,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_nuggetquicksilver.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/nuggetquicksilver,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_nuggetsilver.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/nuggetsilver,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_nuggetthaumium.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/nuggetthaumium,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_nuggettin.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/nuggettin,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_nuggetvoid.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/nuggetvoid,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_ob_placer.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/ob_placer,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_phial.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/phial,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_primal_crusher.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/primal_crusher,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_quicksilver.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/quicksilver,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_researchnotes.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/researchnotes,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_resonator.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/resonator,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_runic_amulet.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/runic_amulet,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_runic_amulet_emergency.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/runic_amulet_emergency,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_runic_girdle.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/runic_girdle,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_runic_girdle_kinetic.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/runic_girdle_kinetic,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_runic_ring.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/runic_ring,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_runic_ring_charged.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/runic_ring_charged,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_runic_ring_lesser.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/runic_ring_lesser,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_runic_ring_regen.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/runic_ring_regen,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_sanitychecker.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/sanitychecker,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_shard.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/shard,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_shard_aer.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/shard,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_shard_aqua.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/shard,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_shard_balanced.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/shard_balanced,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_shard_ignis.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/shard,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_shard_ordo.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/shard,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_shard_perditio.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/shard,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_shard_terra.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/shard,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_sinister_stone.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/sinister_stone,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_sinister_stone_active.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/sinister_stone_active,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_soap.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/soap,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_staff_rod_blaze.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/staff_rod_blaze,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_staff_rod_bone.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/staff_rod_bone,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_staff_rod_greatwood.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/staff_rod_greatwood,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_staff_rod_ice.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/staff_rod_ice,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_staff_rod_obsidian.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/staff_rod_obsidian,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_staff_rod_primal.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/staff_rod_primal,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_staff_rod_quartz.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/staff_rod_quartz,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_staff_rod_reed.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/staff_rod_reed,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_staff_rod_silverwood.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/staff_rod_silverwood,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_taint_slime.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/taint_slime,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_taint_tendril.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/taint_tendril,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_tallow.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/tallow,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_thaumiumaxe.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/thaumiumaxe,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_thaumiumboots.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/thaumiumboots,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
item/tc4_thaumiumchest.json,item,P1,OK,item/generated,0,0,0,0,0,,0,0,1,layer0=thaumcraft:item/tc4/thaumiumchest,0,1,0,False,,Modern JSON has no one-to-one TC4 1.7.10 JSON counterpart; UV parity requires legacy model/TESR source or runtime side-by-side.,MATCH_STATIC_RESOURCE_CHAIN,
